Accuracy
0.996
0.996
0.9975
0.997
0.9975
0.9975
0.997
0.9975
0.9975
0.9975
0.9975
0.9975
0.9975
0.9965
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.997
0.9975
0.997
0.9975
0.9975
0.9975
0.9975
0.9975
0.997
0.997
0.9965
0.9975
0.997
0.997
0.997
0.997
0.9975
0.9974987493746873
0.9969984992496248
0.9969984992496248
0.9974987493746873
0.9974974974974975
0.9974962443665498
0.9974937343358395
0.9974937343358395
0.9974937343358395
0.9974924774322969
0.9974924774322969
0.997491219267436
0.9974899598393574
0.9974886991461577
0.9974849094567404
0.9974823766364552
0.9974772956609486
0.9979808177688037
0.9979808177688037
0.9979777553083923
0.9969620253164557
0.9974645030425964
0.9974606399187405
0.9974567650050865
0.9979602243753187
0.9974437627811861
0.9974398361495136
0.9974306269270298
0.9974266598044261
0.9979360165118679
0.9974093264248705
0.9979220779220779
0.9979134063641106
0.9968586387434555
0.9978980557015239
0.9978925184404637
0.9984110169491526
0.9973418394471026
0.9962546816479401
0.9973089343379978
0.9972929074174337
0.9978213507625272
0.9983552631578947
0.9977888336097291
0.9966666666666667
0.9960718294051627
0.9960362400906002
0.9965811965811966
0.9953996549741231
0.9953596287703016
0.9958968347010551
0.9976275207591934
0.9958008398320336
0.9951515151515151
0.996316758747698
0.9962848297213622
0.99625
0.9949270767279645
0.9961538461538462
0.996096291476903
0.9960474308300395
0.9966599866399466
0.9945945945945946
0.9965729952021933
0.9958362248438585
0.9964838255977496
0.9978586723768736
0.9970993473531544
0.9955817378497791
0.9970059880239521
0.9961977186311787
0.9953632148377125
0.9952755905511811
0.994413407821229
0.9951298701298701
0.9942434210526315
0.9941373534338358
0.9940627650551315
0.9948364888123924
0.9956445993031359
0.9946996466431095
0.9946524064171123
0.9954914337240758
0.9954504094631483
0.9944954128440368
0.9953831948291783
0.9944495837187789
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9962962962962963
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9944444444444445
0.9944444444444445
0.9944444444444445
0.9953703703703703
0.9944444444444445
0.9953703703703703
0.9953703703703703
0.9944444444444445
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9944444444444445
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9944444444444445
0.9944444444444445
0.9944444444444445
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9944444444444445
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9944444444444445
0.9944444444444445
0.9944444444444445
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9944444444444445
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9944444444444445
0.9944444444444445
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9953703703703703
0.9962928637627433
0.9962928637627433
0.9962928637627433
0.9962928637627433
0.995366079703429
0.995366079703429
0.995366079703429
0.995366079703429
0.9962928637627433
0.995366079703429
0.995366079703429
0.995366079703429
0.995366079703429
0.9962928637627433
0.9962928637627433
0.9962928637627433
0.9962928637627433
0.9944392956441149
0.9944392956441149
0.9944392956441149
0.995366079703429
0.995366079703429
0.995366079703429
0.995366079703429
0.995366079703429
0.9953617810760668
0.9953617810760668
0.9962894248608535
0.9953574744661096
0.9953574744661096
0.9953574744661096
0.9953574744661096
0.9944289693593314
0.9944289693593314
0.9944289693593314
0.9944289693593314
0.9944289693593314
0.9944289693593314
0.9953574744661096
0.9953531598513011
0.9953531598513011
0.9934944237918215
0.9953531598513011
0.9944237918215614
0.9953531598513011
0.9953531598513011
0.9972118959107806
0.9953531598513011
0.9962790697674418
0.9934823091247672
0.9962756052141527
0.9953401677539608
0.9962721342031687
0.9981343283582089
0.9953271028037384
0.997196261682243
0.9962546816479401
0.9943767572633552
0.9953051643192489
0.9943555973659455
0.9952963311382879
0.9981132075471698
0.998109640831758
