Accuracy
0.9915
0.9915
0.991
0.989
0.991
0.9905
0.9905
0.991
0.9915
0.9915
0.9905
0.992
0.992
0.9915
0.991
0.9915
0.9915
0.991
0.992
0.9905
0.991
0.991
0.9915
0.991
0.9905
0.991
0.99
0.991
0.99
0.99
0.9905
0.9915
0.99
0.991
0.992
0.991
0.992
0.991
0.991
0.99
0.9909954977488744
0.9909954977488744
0.9909954977488744
0.991495747873937
0.990990990990991
0.9914872308462694
0.9924812030075187
0.9909774436090225
0.9919799498746867
0.9919759277833501
0.9914744232698094
0.9924736578023081
0.9924698795180723
0.9929683576092416
0.9914486921529175
0.9929506545820745
0.9904137235116044
0.9914184755174155
0.9924280666330136
0.9929221435793731
0.9918987341772152
0.9918864097363083
0.9923819197562215
0.9903357070193286
0.9913309535951046
0.9902862985685071
